Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume,ReTX
1.59E+12,6/9/20 04:00,BTCUSD,9682.47,9839.98,9628.61,9757.9,1432.869172,-0.013462662
1.59E+12,6/8/20 04:00,BTCUSD,9727.5,10189.59,9558.89,9682.47,2379.227852,-0.007730147
1.59E+12,6/7/20 04:00,BTCUSD,9686.14,9815,9375,9727.5,1440.598671,0.004650673
1.59E+12,6/6/20 04:00,BTCUSD,9629.73,9740.43,9580,9686.14,606.2702083,-0.004251863
1.59E+12,6/5/20 04:00,BTCUSD,9801.22,9860.33,9533.12,9629.73,2012.290674,-0.005823785
1.59E+12,6/4/20 04:00,BTCUSD,9673.24,9888,9452.5,9801.22,2464.057155,0.017808391
1.59E+12,6/3/20 04:00,BTCUSD,9490.86,9690.99,9387.81,9673.24,1538.975051,-0.013057558
1.59E+12,6/2/20 04:00,BTCUSD,10101,10184.1,9260.51,9490.86,5617.274126,-0.018854076
1.59E+12,6/1/20 04:00,BTCUSD,9548.6,10425,9500,10101,5238.794123,0.064287114
1.59E+12,5/31/20 04:00,BTCUSD,9585.16,9635.93,9385,9548.6,960.237481,-0.054687655
1.59E+12,5/30/20 04:00,BTCUSD,9387.92,9750.32,9387.92,9585.16,1325.839552,0.003828834
1.59E+12,5/29/20 04:00,BTCUSD,9515.67,9589,9329.41,9387.92,1475.517897,-0.020577643
1.59E+12,5/28/20 04:00,BTCUSD,9167.35,9600,9113.47,9515.67,2339.805124,0.013607913
1.59E+12,5/27/20 04:00,BTCUSD,8825.24,9289.16,8825.24,9167.35,1965.086706,-0.036604884
1.59E+12,5/26/20 04:00,BTCUSD,8898.77,9015.46,8699,8825.24,1903.379116,-0.037318309
1.59E+12,5/25/20 04:00,BTCUSD,8786.3,8975.87,8675.73,8898.77,1259.708401,0.008331785
1.59E+12,5/24/20 04:00,BTCUSD,9205.97,9302.16,8640,8786.3,1408.258149,-0.012638825
1.59E+12,5/23/20 04:00,BTCUSD,9287.48,9310,9091.94,9205.97,668.2393119,0.047764133
1.59E+12,5/22/20 04:00,BTCUSD,8980.03,9310,8927.52,9287.48,1267.483541,0.008854037
1.59E+12,5/21/20 04:00,BTCUSD,9465.2,9527.79,8802,8980.03,3146.769043,-0.033103705
1.59E+12,5/20/20 04:00,BTCUSD,9722.01,9845.15,9302.03,9465.2,2334.01981,0.054027659
1.59E+12,5/19/20 04:00,BTCUSD,9518.31,9900,9467.86,9722.01,1860.004104,0.02713202
1.59E+12,5/18/20 04:00,BTCUSD,9859.74,9909.33,9452.5,9518.31,1831.320602,-0.020952457
1.59E+12,5/17/20 04:00,BTCUSD,9543.68,9955.32,9457.3,9859.74,1536.572735,0.035870864
1.59E+12,5/16/20 04:00,BTCUSD,9432.45,9583.75,9265.34,9543.68,794.2758787,-0.032055612
1.59E+12,5/15/20 04:00,BTCUSD,9491.62,9722.13,9117.41,9432.45,2545.108373,-0.011654833
1.59E+12,5/14/20 04:00,BTCUSD,9359.71,9950,9242.96,9491.62,4256.50621,0.006273026
1.59E+12,5/13/20 04:00,BTCUSD,8917.17,9416.89,8837.26,9359.71,2316.252985,-0.013897522
1.59E+12,5/12/20 04:00,BTCUSD,8723.37,8983.6,8618.75,8917.17,2615.520543,-0.047281379
1.59E+12,5/11/20 04:00,BTCUSD,8705.73,9176.2,8200,8723.37,6641.275996,-0.021733353
1.59E+12,5/10/20 04:00,BTCUSD,8641.42,8910.83,8259,8705.73,3230.111569,-0.002022154
1.59E+12,5/9/20 04:00,BTCUSD,9874.08,9885.94,8133.88,8641.42,5359.163842,-0.007387089
1.59E+12,5/8/20 04:00,BTCUSD,9944.62,10029.61,9713.39,9874.08,3770.425313,0.142645537
1.59E+12,5/7/20 04:00,BTCUSD,9303.28,10080,9241.81,9944.62,6026.189934,0.007143957
1.59E+12,5/6/20 04:00,BTCUSD,8981.5,9415,8966.75,9303.28,3992.516489,-0.064491152
1.59E+12,5/5/20 04:00,BTCUSD,8866.02,9122.68,8775.66,8981.5,2712.182836,-0.034587801
1.59E+12,5/4/20 04:00,BTCUSD,8733.73,8975.52,8535.99,8866.02,2036.77511,-0.01285754
1.59E+12,5/3/20 04:00,BTCUSD,9144.68,9159.4,8645.12,8733.73,1930.191468,-0.014921013
1.59E+12,5/2/20 04:00,BTCUSD,8838.82,9205.85,8777.73,9144.68,1181.048156,0.047053206
1.59E+12,5/1/20 04:00,BTCUSD,8670,9070.65,8660.44,8838.82,3211.390135,-0.033446769
1.59E+12,4/30/20 04:00,BTCUSD,9303,9473.55,8411,8670,5055.712522,-0.019099835
1.59E+12,4/29/20 04:00,BTCUSD,7828.44,9303.71,7820.38,9303,6668.982725,0.073010381
1.59E+12,4/28/20 04:00,BTCUSD,7719.16,7877.49,7675.55,7828.44,1752.122702,-0.158503708
1.59E+12,4/27/20 04:00,BTCUSD,7740.35,7803.99,7637.17,7719.16,1239.893536,-0.013959358
1.59E+12,4/26/20 04:00,BTCUSD,7575.1,7812.07,7480.08,7740.35,1370.622056,0.002745117
1.59E+12,4/25/20 04:00,BTCUSD,7531.4,7715.53,7482.77,7575.1,791.5469089,-0.021349164
1.59E+12,4/24/20 04:00,BTCUSD,7531.48,7615.36,7395.25,7531.4,1959.851227,-0.005768901
1.59E+12,4/23/20 04:00,BTCUSD,7126.88,7777.76,7033.93,7531.48,3383.138596,1.06E-05
1.59E+12,4/22/20 04:00,BTCUSD,6876.85,7193.5,6859.66,7126.88,1822.925968,-0.053721181
1.59E+12,4/21/20 04:00,BTCUSD,6868.43,6964.23,6763.24,6876.85,2435.159128,-0.035082673
1.59E+12,4/20/20 04:00,BTCUSD,7180.39,7231.9,6757.15,6868.43,2646.371328,-0.001224398
1.59E+12,4/19/20 04:00,BTCUSD,7247.14,7256.62,7069,7180.39,785.3646878,0.045419404
1.59E+12,4/18/20 04:00,BTCUSD,7104.85,7303.13,7071.77,7247.14,1201.990626,0.009296152
